0.45595141700404884, 0.5346558704453441, 0.5152226720647776, 0.5265587044534413, 0.5446963562753038, 0.5395141700404861
0.5346558704453441, 0.5152226720647776, 0.5265587044534413, 0.5446963562753038, 0.5395141700404861, 0.5595951417004048
0.5152226720647776, 0.5265587044534413, 0.5446963562753038, 0.5395141700404861, 0.5595951417004048, 0.5430769230769233
0.5265587044534413, 0.5446963562753038, 0.5395141700404861, 0.5595951417004048, 0.5430769230769233, 0.5395141700404861
0.5446963562753038, 0.5395141700404861, 0.5595951417004048, 0.5430769230769233, 0.5395141700404861, 0.5045344129554659
0.5395141700404861, 0.5595951417004048, 0.5430769230769233, 0.5395141700404861, 0.5045344129554659, 0.49060728744939275
0.5595951417004048, 0.5430769230769233, 0.5395141700404861, 0.5045344129554659, 0.49060728744939275, 0.4676113360323889
0.5430769230769233, 0.5395141700404861, 0.5045344129554659, 0.49060728744939275, 0.4676113360323889, 0.41643724696356255
0.5395141700404861, 0.5045344129554659, 0.49060728744939275, 0.4676113360323889, 0.41643724696356255, 0.3850202429149797
0.5045344129554659, 0.49060728744939275, 0.4676113360323889, 0.41643724696356255, 0.3850202429149797, 0.3811336032388666
0.49060728744939275, 0.4676113360323889, 0.41643724696356255, 0.3850202429149797, 0.3811336032388666, 0.3905263157894736
0.4676113360323889, 0.41643724696356255, 0.3850202429149797, 0.3811336032388666, 0.3905263157894736, 0.43846153846153857
0.41643724696356255, 0.3850202429149797, 0.3811336032388666, 0.3905263157894736, 0.43846153846153857, 0.3973279352226723
0.3850202429149797, 0.3811336032388666, 0.3905263157894736, 0.43846153846153857, 0.3973279352226723, 0.44364372469635627
0.3811336032388666, 0.3905263157894736, 0.43846153846153857, 0.3973279352226723, 0.44364372469635627, 0.41449392712550626
0.3905263157894736, 0.43846153846153857, 0.3973279352226723, 0.44364372469635627, 0.41449392712550626, 0.37789473684210517
0.43846153846153857, 0.3973279352226723, 0.44364372469635627, 0.41449392712550626, 0.37789473684210517, 0.37076923076923074
0.3973279352226723, 0.44364372469635627, 0.41449392712550626, 0.37789473684210517, 0.37076923076923074, 0.36202429149797577
0.44364372469635627, 0.41449392712550626, 0.37789473684210517, 0.37076923076923074, 0.36202429149797577, 0.31052631578947365
0.41449392712550626, 0.37789473684210517, 0.37076923076923074, 0.36202429149797577, 0.31052631578947365, 0.3037246963562755
0.37789473684210517, 0.37076923076923074, 0.36202429149797577, 0.31052631578947365, 0.3037246963562755, 0.33481781376518216
0.37076923076923074, 0.36202429149797577, 0.31052631578947365, 0.3037246963562755, 0.33481781376518216, 0.3584615384615386
